Date,Time,Temperature Front,Humidity Front,Temperature Middle,Humidity Middle,Temperature Back,Humidity Back,Fan/Wet Wall State
2002/01/23,18:50:27,30,60,28,68,28,66,T
2002/01/23,18:55:27,29,62,27,69,28,67,T
2002/01/23,19:00:27,29,64,27,71,27,68,T
2002/01/23,19:05:27,28,66,26,73,27,70,T
2002/01/23,19:10:28,28,68,26,75,26,74,T
2002/01/23,19:15:28,28,69,25,76,25,78,T
2002/01/23,19:20:29,27,70,25,77,24,80,T
2002/01/23,19:25:29,26,74,25,79,24,82,T
2002/01/23,19:30:30,26,79,24,80,24,83,T
2002/01/23,19:35:30,25,80,24,81,24,84,T
2002/01/23,19:40:31,25,84,24,82,23,85,T
2002/01/23,19:45:32,24,85,24,82,23,85,T
2002/01/23,19:50:33,24,87,24,83,23,86,T
2002/01/23,19:55:34,24,90,23,84,23,87,T
2002/01/23,20:00:35,24,91,23,86,22,88,T
2002/01/23,20:05:35,23,93,23,86,22,89,T
2002/01/23,20:10:35,23,95,23,87,22,90,T
2002/01/23,20:15:35,23,94,22,87,22,91,F
2002/01/23,20:20:36,23,97,23,87,22,90,F
2002/01/23,20:25:37,23,97,24,86,23,89,F
2002/01/23,20:30:39,23,97,24,86,23,90,F
2002/01/23,20:35:41,23,98,24,87,23,91,F
2002/01/23,20:40:42,23,98,24,87,23,92,F
2002/01/23,20:45:42,23,98,23,89,22,94,F
2002/01/23,20:50:43,23,98,23,89,22,94,F
2002/01/23,20:55:44,23,98,23,90,22,94,F
2002/01/23,21:00:44,23,98,23,91,22,95,F
2002/01/23,21:05:45,23,98,23,91,22,96,F
2002/01/23,21:10:45,23,98,23,91,22,96,F
2002/01/23,21:15:47,23,98,23,92,22,97,F
2002/01/23,21:20:46,23,98,23,92,22,97,F
2002/01/23,21:25:47,23,98,22,92,22,98,F
2002/01/23,21:30:48,23,98,22,91,22,98,F
2002/01/23,21:35:47,23,98,22,92,22,97,F
2002/01/23,21:40:50,23,98,22,92,21,96,F
2002/01/23,21:45:51,23,98,22,92,21,96,F
2002/01/23,21:50:51,23,98,22,89,21,96,F
2002/01/23,21:55:52,23,98,22,90,21,95,F
2002/01/23,22:00:54,23,98,22,90,21,96,F
2002/01/23,22:05:55,23,98,22,91,21,96,F
2002/01/23,22:10:55,23,98,22,92,21,96,F
2002/01/23,22:15:56,23,98,22,92,21,97,F
2002/01/23,22:20:56,23,98,22,92,21,97,F
2002/01/23,22:25:57,23,98,22,92,21,97,F
2002/01/23,22:30:58,23,98,22,92,21,97,F
2002/01/23,22:35:58,23,98,22,92,21,97,F
2002/01/23,22:40:57,23,98,22,92,21,97,F
2002/01/23,22:45:57,23,98,22,91,21,97,F
2002/01/23,22:50:57,23,98,22,92,21,97,F
2002/01/23,22:55:58,23,98,22,92,21,97,F
2002/01/23,23:00:57,23,98,22,91,21,96,F
2002/01/23,23:05:58,23,98,22,88,21,96,F
2002/01/23,23:10:59,23,98,22,89,21,95,F
2002/01/23,23:15:59,23,98,22,91,21,96,F
2002/01/23,23:21:00,23,98,22,90,21,96,F
2002/01/23,23:26:01,23,98,22,90,21,96,F
2002/01/23,23:31:01,23,98,21,91,21,96,F
2002/01/23,23:36:01,23,98,21,91,21,97,F
2002/01/23,23:41:03,23,98,21,90,21,96,F
2002/01/23,23:46:03,23,98,21,91,20,96,F
2002/01/23,23:51:03,23,98,21,91,20,96,F
2002/01/23,23:56:02,23,98,21,90,20,96,F
2003/01/23,00:01:03,23,98,21,90,20,97,F
2003/01/23,00:06:04,23,98,21,91,20,97,F
2003/01/23,00:11:04,23,98,21,92,20,97,F
2003/01/23,00:16:05,23,98,21,93,20,97,F
2003/01/23,00:21:06,23,98,21,92,20,98,F
2003/01/23,00:26:07,23,98,21,93,20,98,F
2003/01/23,00:31:07,23,98,21,93,20,98,F
2003/01/23,00:36:08,23,98,21,92,20,98,F
2003/01/23,00:41:09,23,98,21,92,20,98,F
2003/01/23,00:46:08,23,98,21,93,20,98,F
2003/01/23,00:51:09,23,98,21,92,20,98,F
2003/01/23,00:56:09,23,98,21,92,20,98,F
2003/01/23,01:01:10,23,98,20,92,20,97,F
2003/01/23,01:06:10,23,98,20,92,20,98,F
2003/01/23,01:11:10,23,98,20,93,20,98,F
2003/01/23,01:16:10,23,98,20,93,20,98,F
2003/01/23,01:21:12,23,98,20,93,20,98,F
2003/01/23,01:26:12,23,98,20,93,20,98,F
2003/01/23,01:31:13,23,98,20,93,20,98,F
2003/01/23,01:36:14,23,98,20,93,20,98,F
2003/01/23,01:41:14,23,98,20,93,20,98,F
2003/01/23,01:46:15,23,98,20,92,19,98,F
2003/01/23,01:51:14,23,98,20,91,19,97,F
2003/01/23,01:56:16,23,98,20,92,19,98,F
2003/01/23,02:01:15,23,98,20,92,19,98,F
2003/01/23,02:06:15,23,98,20,91,19,98,F
2003/01/23,02:11:16,23,98,20,90,19,97,F
2003/01/23,02:16:16,23,98,20,89,20,96,F
2003/01/23,02:21:15,23,98,20,88,20,96,F
2003/01/23,02:26:17,23,98,20,88,20,96,F
2003/01/23,02:31:16,23,98,20,88,20,96,F
2003/01/23,02:36:16,23,98,20,88,19,96,F
2003/01/23,02:41:18,23,98,20,88,19,96,F
2003/01/23,02:46:19,23,98,20,88,19,96,F
2003/01/23,02:51:18,23,98,20,87,20,95,F
2003/01/23,02:56:19,23,98,20,88,19,95,F
2003/01/23,03:01:19,23,98,20,88,19,96,F
2003/01/23,03:06:20,23,98,20,88,19,96,F
2003/01/23,03:11:22,23,98,20,88,19,96,F
2003/01/23,03:16:22,23,98,20,88,19,96,F
2003/01/23,03:21:23,23,98,20,89,19,96,F
2003/01/23,03:26:25,23,98,20,89,19,97,F
2003/01/23,03:31:28,23,98,20,88,19,97,F
2003/01/23,03:36:29,23,98,20,88,19,97,F
2003/01/23,03:41:29,23,98,20,88,19,95,F
2003/01/23,03:46:30,23,98,20,87,19,94,F
2003/01/23,03:51:32,23,98,20,86,19,94,F
2003/01/23,03:56:34,23,98,20,87,19,95,F
2003/01/23,04:01:34,23,98,20,88,19,95,F
2003/01/23,04:06:33,23,98,20,89,19,96,F
2003/01/23,04:11:33,23,98,20,89,19,97,F
2003/01/23,04:16:33,23,98,20,88,19,95,F
2003/01/23,04:21:34,23,98,19,88,19,95,F
2003/01/23,04:26:34,23,98,20,89,19,96,F
2003/01/23,04:31:34,23,98,20,90,19,97,F
2003/01/23,04:36:35,23,98,20,90,18,98,F
2003/01/23,04:41:36,23,98,19,91,18,98,F
2003/01/23,04:46:37,23,98,19,90,18,98,F
2003/01/23,04:51:37,23,98,19,90,18,97,F
2003/01/23,04:56:38,23,98,19,90,18,98,F
2003/01/23,05:01:39,23,98,19,90,18,98,F
2003/01/23,05:06:39,23,98,19,91,18,98,F
2003/01/23,05:11:38,23,98,19,91,18,98,F
2003/01/23,05:16:39,23,98,19,92,18,99,F
2003/01/23,05:21:39,23,98,19,92,18,99,F
2003/01/23,05:26:40,23,98,19,91,18,99,F
2003/01/23,05:31:40,23,98,19,91,18,99,F
2003/01/23,05:36:39,23,98,19,92,18,99,F
2003/01/23,05:41:40,23,98,19,91,18,99,F
2003/01/23,05:46:40,23,98,19,91,18,99,F
2003/01/23,05:51:41,23,98,19,92,18,99,F
2003/01/23,05:56:42,23,98,20,91,18,99,F
2003/01/23,06:01:43,23,98,20,90,19,98,F
2003/01/23,06:06:44,23,98,20,89,19,95,F
2003/01/23,06:11:44,23,98,20,89,19,95,F
2003/01/23,06:16:44,23,98,20,88,19,93,F
2003/01/23,06:21:44,23,98,20,88,20,93,F
2003/01/23,06:26:45,23,98,20,86,20,92,F
2003/01/23,06:31:47,23,98,21,87,20,92,F
2003/01/23,06:36:47,23,98,21,87,20,91,F
2003/01/23,06:41:48,21,99,22,86,21,89,F
2003/01/23,06:46:49,21,99,23,83,22,86,F
2003/01/23,06:51:50,22,98,24,80,23,84,F
2003/01/23,06:56:51,23,96,24,77,24,81,F
2003/01/23,07:01:50,24,92,26,74,24,79,F
2003/01/23,07:06:51,25,88,26,73,25,78,F
2003/01/23,07:11:51,26,85,27,70,26,75,F
2003/01/23,07:16:51,27,82,28,69,27,73,F
2003/01/23,07:21:52,28,78,29,67,28,70,T
2003/01/23,07:26:51,26,74,27,67,25,72,T
2003/01/23,07:31:52,24,78,25,71,23,78,T
2003/01/23,07:36:52,24,78,25,71,23,78,T
2003/01/23,07:41:54,25,77,25,70,24,77,T
2003/01/23,07:46:54,25,75,26,69,24,76,T
2003/01/23,07:51:54,26,73,26,68,24,75,T
2003/01/23,07:56:54,26,71,26,67,25,74,T
2003/01/23,08:01:54,27,69,27,66,25,72,T
2003/01/23,08:06:55,27,67,27,64,26,70,T
2003/01/23,08:11:55,27,66,28,63,26,69,T
2003/01/23,08:16:57,27,64,28,62,26,68,T
2003/01/23,08:21:57,28,63,28,61,26,67,T
2003/01/23,08:26:57,28,63,28,60,27,66,T
2003/01/23,08:31:58,28,63,29,59,27,64,T
2003/01/23,08:36:59,28,62,29,58,27,64,T
2003/01/23,08:42:00,29,60,29,58,28,63,T
2003/01/23,08:47:00,29,60,29,57,27,63,T
2003/01/23,08:52:01,29,59,29,57,28,62,T
2003/01/23,08:57:01,29,59,30,56,28,61,T
2003/01/23,09:02:02,30,58,30,55,28,60,T
2003/01/23,09:07:02,30,56,30,55,29,59,T
2003/01/23,09:12:04,30,56,30,54,29,59,T
2003/01/23,09:17:05,30,56,30,54,29,58,T
2003/01/23,09:22:04,30,55,30,53,29,57,T
2003/01/23,09:27:05,30,55,30,52,29,57,T
2003/01/23,09:32:06,30,54,30,52,29,57,T
2003/01/23,09:37:08,31,52,31,51,29,56,T
2003/01/23,09:42:08,31,53,31,50,29,55,T
2003/01/23,09:47:08,31,52,32,50,30,54,T
2003/01/23,09:52:07,31,51,31,50,30,54,T
2003/01/23,09:57:08,31,51,31,51,30,54,T
2003/01/23,10:02:08,32,50,31,49,30,53,T
2003/01/23,10:07:08,31,50,32,48,30,53,T
2003/01/23,10:12:09,32,50,32,48,30,52,T
2003/01/23,10:17:09,32,48,32,47,30,52,T
2003/01/23,10:22:10,32,49,32,47,30,52,T
2003/01/23,10:27:09,32,48,32,48,30,52,T
2003/01/23,10:32:10,32,47,32,47,30,52,T
2003/01/23,10:37:10,32,48,32,47,30,52,T
2003/01/23,10:42:10,33,47,32,47,30,51,T
2003/01/23,10:47:11,33,48,32,47,31,50,T
2003/01/23,10:52:11,33,47,32,47,31,51,T
2003/01/23,10:57:12,33,46,32,47,31,50,T
2003/01/23,11:02:12,33,46,32,48,31,51,T
2003/01/23,11:07:13,33,46,32,47,31,50,T
2003/01/23,11:12:13,33,46,32,48,31,50,T
2003/01/23,11:17:12,33,47,33,48,31,50,T
2003/01/23,11:22:14,34,45,33,46,31,50,T
2003/01/23,11:27:15,34,45,33,46,31,50,T
2003/01/23,11:32:14,34,44,33,46,31,49,T
2003/01/23,11:37:15,34,43,33,46,31,49,T
2003/01/23,11:42:18,34,43,33,46,31,49,T
2003/01/23,11:47:18,34,43,33,46,32,49,T
2003/01/23,11:52:20,35,42,33,45,31,48,T
2003/01/23,11:57:22,35,41,33,45,32,48,T
2003/01/23,12:02:25,35,41,33,45,32,48,T
2003/01/23,12:07:25,35,41,34,45,32,48,T
2003/01/23,12:12:26,35,40,33,44,32,47,T
2003/01/23,12:17:26,35,40,33,44,31,47,T
2003/01/23,12:22:26,35,39,33,44,32,46,T
2003/01/23,12:27:26,35,39,33,44,32,46,T
2003/01/23,12:32:26,36,39,33,44,32,46,T
2003/01/23,12:37:27,35,38,33,43,31,47,T
2003/01/23,12:42:28,36,38,33,43,31,46,T
2003/01/23,12:47:28,36,38,33,43,31,47,T
2003/01/23,12:52:28,36,38,34,43,32,46,T
2003/01/23,12:57:30,36,38,34,42,32,44,T
2003/01/23,13:02:32,36,37,34,42,32,44,T
2003/01/23,13:07:34,36,38,34,42,32,44,T
2003/01/23,13:12:35,36,37,34,42,33,43,T
2003/01/23,13:17:36,36,36,34,41,32,44,T
2003/01/23,13:22:37,36,36,34,41,32,44,T
2003/01/23,13:27:38,36,36,34,41,32,44,T
2003/01/23,13:32:39,36,36,34,41,32,44,T
2003/01/23,13:37:39,37,35,34,40,32,44,T
2003/01/23,13:42:40,36,36,35,40,32,44,T
2003/01/23,13:47:40,36,36,34,40,32,44,T
2003/01/23,13:52:39,36,35,34,40,32,44,T
2003/01/23,13:57:41,37,35,34,40,32,44,T
2003/01/23,14:02:43,37,35,34,40,32,43,T
2003/01/23,14:07:43,37,35,35,40,32,43,T
2003/01/23,14:12:45,36,36,35,40,32,43,T
2003/01/23,14:17:45,36,36,35,39,32,43,T
2003/01/23,14:22:47,37,35,35,39,32,43,T
2003/01/23,14:27:49,37,34,35,39,32,43,T
2003/01/23,14:32:50,36,35,35,39,32,42,T
2003/01/23,14:37:50,36,34,35,38,32,42,T
2003/01/23,14:42:50,36,36,35,40,32,43,T
2003/01/23,14:47:49,36,38,35,41,33,44,T
2003/01/23,14:52:51,36,38,36,41,33,44,T
2003/01/23,14:57:50,36,39,35,42,33,45,T
2003/01/23,15:02:52,36,39,35,42,33,45,T
2003/01/23,15:07:52,36,40,34,42,33,45,T
2003/01/23,15:12:56,36,40,35,43,33,46,T
2003/01/23,15:17:58,36,39,34,42,32,46,T
2003/01/23,15:22:59,35,40,34,43,32,47,T
2003/01/23,15:28:05,35,40,34,43,32,48,T
2003/01/23,15:33:06,35,40,34,43,32,47,T
2003/01/23,15:38:06,35,40,34,44,32,47,T
2003/01/23,15:43:06,35,41,34,44,31,49,T
2003/01/23,15:48:06,34,42,34,44,31,48,T
2003/01/23,15:53:08,34,42,34,44,31,49,T
2003/01/23,15:58:08,34,42,33,45,31,50,T
2003/01/23,16:03:07,34,42,33,45,31,49,T
2003/01/23,16:08:07,34,42,33,45,31,49,T
2003/01/23,16:13:08,34,43,33,45,31,49,T
2003/01/23,16:18:09,33,43,33,45,30,51,T
2003/01/23,16:23:11,33,43,33,46,30,51,T
2003/01/23,16:28:13,33,44,33,46,30,51,T
2003/01/23,16:33:12,33,45,33,46,31,50,T
2003/01/23,16:38:13,32,45,32,47,30,52,T
2003/01/23,16:43:13,32,46,32,47,30,52,T
2003/01/23,16:48:13,32,46,31,49,29,54,T
2003/01/23,16:53:14,32,47,31,50,29,54,T
2003/01/23,16:58:13,31,47,30,50,29,55,T
2003/01/23,17:03:13,31,48,30,51,28,56,T
2003/01/23,17:08:14,31,49,30,52,28,56,T
2003/01/23,17:13:14,31,49,30,53,28,56,T
2003/01/23,17:18:14,30,50,30,53,28,56,T
2003/01/23,17:23:14,30,50,29,54,28,57,T
2003/01/23,17:28:15,30,51,29,55,28,58,T
2003/01/23,17:33:15,30,52,29,56,28,59,T
2003/01/23,17:38:14,29,54,28,58,27,62,T
2003/01/23,17:43:15,26,64,25,68,23,73,T
2003/01/23,17:48:14,28,59,27,64,26,67,T
2003/01/23,17:53:15,28,60,27,63,26,67,T
2003/01/23,17:58:16,27,64,25,68,24,71,T
2003/01/23,18:03:17,28,60,27,64,26,66,T
2003/01/23,18:08:17,26,65,25,68,24,73,T
2003/01/23,18:13:17,25,70,24,73,23,77,T
2003/01/23,18:18:18,25,70,24,74,23,78,T
2003/01/23,18:23:18,26,69,24,73,24,76,T
2003/01/23,18:28:19,25,72,24,75,23,78,T
2003/01/23,18:33:19,26,70,24,75,24,74,T
2003/01/23,18:38:19,26,69,24,74,24,73,T
2003/01/23,18:43:19,25,72,23,76,23,77,T
2003/01/23,18:48:19,25,71,23,76,23,77,T
2003/01/23,18:53:20,24,76,23,78,22,82,F
2003/01/23,18:58:20,25,72,24,74,24,77,F
2003/01/23,19:03:20,26,68,26,68,25,71,F
2003/01/23,19:08:21,26,66,26,66,26,70,F
2003/01/23,19:13:20,27,64,26,65,26,70,F
2003/01/23,19:18:22,27,64,26,66,25,71,F
2003/01/23,19:23:22,26,70,26,69,25,73,F
2003/01/23,19:28:23,25,72,26,71,25,74,F
2003/01/23,19:33:24,24,76,25,71,24,76,F
2003/01/23,19:38:25,24,79,24,74,24,78,F
2003/01/23,19:43:24,23,82,24,75,23,81,F
2003/01/23,19:48:26,23,84,24,78,23,82,F
2003/01/23,19:53:28,23,84,24,77,23,82,F
2003/01/23,19:58:30,23,86,24,78,23,82,F
2003/01/23,20:03:31,23,85,24,79,23,82,F
2003/01/23,20:08:31,23,85,24,78,23,82,F
2003/01/23,20:13:31,23,87,24,79,23,82,F
2003/01/23,20:18:32,23,89,24,80,23,84,F
2003/01/23,20:23:32,23,90,23,81,22,86,F
2003/01/23,20:28:32,23,90,23,82,22,86,F
2003/01/23,20:33:33,22,91,23,82,22,86,F
2003/01/23,20:38:32,22,92,22,82,22,86,F
2003/01/23,20:43:33,22,93,22,82,22,87,F
2003/01/23,20:48:33,22,93,22,83,22,86,F
2003/01/23,20:53:33,22,93,22,82,22,86,F
2003/01/23,20:58:34,22,92,23,82,22,86,F
2003/01/23,21:03:37,22,92,23,82,22,86,F
2003/01/23,21:08:38,22,94,22,82,22,87,F
2003/01/23,21:13:38,22,94,22,83,22,87,F
2003/01/23,21:18:39,22,96,22,84,21,89,F
2003/01/23,21:23:40,22,98,22,86,21,90,F
2003/01/23,21:28:41,22,99,21,87,21,92,F
2003/01/23,21:33:42,22,99,22,87,21,91,F
2003/01/23,21:38:42,22,98,22,86,21,90,F
2003/01/23,21:43:43,22,98,22,86,21,90,F
2003/01/23,21:48:43,22,97,22,85,21,89,F
2003/01/23,21:53:43,22,98,22,86,21,90,F
2003/01/23,21:58:43,22,98,22,86,21,91,F
2003/01/23,22:03:44,21,99,22,88,21,92,F
2003/01/23,22:08:44,21,99,21,89,20,94,F
2003/01/23,22:13:44,21,99,21,90,20,95,F
2003/01/23,22:18:45,21,99,21,90,20,95,F
2003/01/23,22:23:47,21,99,22,89,21,94,F
2003/01/23,22:28:47,21,99,22,89,21,94,F
2003/01/23,22:33:46,21,99,22,90,21,94,F
2003/01/23,22:38:47,21,99,21,91,20,96,F
2003/01/23,22:43:46,21,99,21,92,20,97,F
2003/01/23,22:48:46,21,99,20,92,20,98,F
2003/01/23,22:53:48,21,99,20,92,20,98,F
2003/01/23,22:58:49,21,99,20,92,20,98,F
2003/01/23,23:03:51,21,99,20,92,20,97,F
2003/01/23,23:08:53,21,99,21,92,20,97,F
2003/01/23,23:13:54,21,99,21,92,20,97,F
2003/01/23,23:18:55,21,99,21,92,20,97,F
2003/01/23,23:23:56,21,99,21,92,20,97,F
2003/01/23,23:28:56,21,99,21,92,20,96,F
2003/01/23,23:33:56,21,99,21,92,20,96,F
2003/01/23,23:38:57,21,99,21,92,20,96,F
2003/01/23,23:43:57,21,99,21,92,20,96,F
2003/01/23,23:48:58,21,99,22,91,21,96,F
2003/01/23,23:53:59,21,99,22,91,21,95,F
2003/01/23,23:58:59,21,99,22,91,21,95,F
2004/01/23,00:03:59,21,99,22,91,21,95,F
2004/01/23,00:08:59,21,99,22,90,21,95,F
2004/01/23,00:14:00,21,99,22,91,21,95,F
2004/01/23,00:19:00,21,99,22,91,21,96,F
2004/01/23,00:24:03,21,99,22,92,21,96,F
2004/01/23,00:29:05,21,99,21,92,21,96,F
2004/01/23,00:34:05,21,99,21,93,21,97,F
2004/01/23,00:39:06,21,99,22,93,21,97,F
2004/01/23,00:44:08,21,99,22,93,21,97,F
2004/01/23,00:49:10,21,99,21,93,21,97,F
2004/01/23,00:54:10,21,99,21,93,21,98,F
2004/01/23,00:59:12,21,99,22,94,21,98,F
2004/01/23,01:04:14,21,99,22,94,21,98,F
2004/01/23,01:09:15,21,99,21,94,21,98,F
2004/01/23,01:14:15,21,99,21,94,20,99,F
2004/01/23,01:19:14,21,99,21,94,20,99,F
2004/01/23,01:24:14,21,99,21,94,20,99,F
2004/01/23,01:29:15,21,99,21,95,20,99,F
2004/01/23,01:34:15,21,99,21,95,20,99,F
2004/01/23,01:39:15,21,99,21,95,20,99,F
2004/01/23,01:44:17,21,99,21,95,20,99,F
2004/01/23,01:49:17,21,99,20,95,20,99,F
2004/01/23,01:54:17,21,99,20,95,20,99,F
2004/01/23,01:59:17,21,99,20,95,20,99,F
2004/01/23,02:04:19,21,99,20,95,20,99,F
2004/01/23,02:09:18,21,99,20,95,20,99,F
2004/01/23,02:14:19,21,99,20,96,20,99,F
2004/01/23,02:19:21,21,99,20,96,20,99,F
2004/01/23,02:24:21,21,99,20,96,20,99,F
2004/01/23,02:29:22,21,99,20,96,20,99,F
2004/01/23,02:34:22,21,99,20,96,20,99,F
2004/01/23,02:39:22,21,99,20,96,20,99,F
2004/01/23,02:44:23,21,99,20,96,20,99,F
2004/01/23,02:49:24,21,99,20,96,20,99,F
2004/01/23,02:54:24,21,99,20,96,20,99,F
2004/01/23,02:59:25,21,99,20,96,20,99,F
2004/01/23,03:04:26,21,99,20,96,20,99,F
2004/01/23,03:09:26,21,99,20,96,20,99,F
2004/01/23,03:14:27,21,99,20,96,20,99,F
2004/01/23,03:19:27,21,99,20,96,20,99,F
2004/01/23,03:24:27,21,99,20,96,20,99,F
2004/01/23,03:29:28,21,99,20,95,20,99,F
2004/01/23,03:34:28,21,99,20,96,20,99,F
2004/01/23,03:39:27,21,99,20,96,20,99,F
2004/01/23,03:44:29,21,99,20,96,20,99,F
2004/01/23,03:49:30,21,99,20,96,20,99,F
2004/01/23,03:54:29,21,99,20,95,20,99,F
2004/01/23,03:59:30,21,99,19,96,20,99,F
2004/01/23,04:04:31,21,99,19,96,20,99,F
2004/01/23,04:09:31,21,99,20,96,20,99,F
2004/01/23,04:14:31,21,99,20,96,20,99,F
2004/01/23,04:19:32,21,99,20,96,20,99,F
2004/01/23,04:24:32,21,99,20,96,20,99,F
2004/01/23,04:29:32,21,99,20,96,20,99,F
2004/01/23,04:34:34,21,99,20,96,20,99,F
2004/01/23,04:39:37,21,99,20,96,20,99,F
2004/01/23,04:44:37,21,99,20,96,20,99,F
2004/01/23,04:49:38,21,99,20,96,20,99,F
2004/01/23,04:54:38,21,99,20,96,20,99,F
2004/01/23,04:59:39,21,99,20,96,20,99,F
2004/01/23,05:04:40,21,99,20,96,20,99,F
2004/01/23,05:09:41,21,99,20,96,20,99,F
2004/01/23,05:14:41,21,99,20,96,20,99,F
2004/01/23,05:19:43,21,99,20,96,20,99,F
2004/01/23,05:24:44,21,99,20,97,20,99,F
2004/01/23,05:29:44,21,99,20,96,20,99,F
2004/01/23,05:34:45,21,99,20,96,20,99,F
2004/01/23,05:39:44,21,99,20,96,20,99,F
2004/01/23,05:44:45,21,99,20,96,20,99,F
2004/01/23,05:49:46,21,99,20,96,20,99,F
2004/01/23,05:54:45,21,99,20,96,20,99,F
2004/01/23,05:59:47,21,99,19,96,20,99,F
2004/01/23,06:04:48,21,99,20,96,20,99,F
2004/01/23,06:09:49,21,99,19,95,20,99,F
2004/01/23,06:14:51,21,99,20,95,20,99,F
2004/01/23,06:19:50,21,99,20,95,20,99,F
2004/01/23,06:24:52,21,99,20,94,20,99,F
2004/01/23,06:29:52,21,99,20,93,19,99,F
2004/01/23,06:34:52,21,99,20,92,19,99,F
2004/01/23,06:39:52,21,99,20,92,19,96,F
2004/01/23,06:44:54,21,99,20,91,19,95,F
2004/01/23,06:49:55,21,99,20,91,20,95,F
2004/01/23,06:54:55,21,99,20,90,20,94,F
2004/01/23,06:59:55,21,99,21,88,20,93,F
2004/01/23,07:04:54,21,99,21,87,20,92,F
2004/01/23,07:09:56,21,99,21,85,21,90,F
2004/01/23,07:14:57,21,99,22,83,22,87,F
2004/01/23,07:19:57,22,98,23,81,22,85,F
2004/01/23,07:24:58,23,97,23,80,22,84,F
2004/01/23,07:30:00,23,97,23,80,22,84,F
2004/01/23,07:35:02,23,93,24,77,23,81,F
2004/01/23,07:40:01,24,88,25,73,24,78,F
2004/01/23,07:45:03,26,82,27,67,26,70,F
2004/01/23,07:50:03,28,74,29,61,28,64,T
2004/01/23,07:55:02,24,80,25,69,23,73,T
2004/01/23,08:00:02,22,87,23,75,22,80,F
2004/01/23,08:05:03,23,88,23,78,22,82,F
2004/01/23,08:10:05,26,78,26,68,25,72,F
2004/01/23,08:15:04,27,74,27,65,26,68,F
2004/01/23,08:20:06,27,74,27,65,26,68,F
2004/01/23,08:25:06,26,76,27,67,26,70,F
2004/01/23,08:30:07,25,81,25,71,24,75,F
2004/01/23,08:35:08,24,86,24,74,24,78,F
2004/01/23,08:40:07,23,87,24,75,23,80,F
2004/01/23,08:45:08,24,86,24,75,23,79,F
2004/01/23,08:50:09,24,83,25,72,24,75,F
2004/01/23,08:55:10,26,76,27,65,26,68,F
2004/01/23,09:00:12,27,70,28,60,27,64,T
2004/01/23,09:05:13,23,82,24,70,22,76,T
2004/01/23,09:10:13,23,82,24,72,22,77,T
2004/01/23,09:15:15,24,77,24,67,23,72,T
2004/01/23,09:20:15,23,75,24,67,22,71,T
2004/01/23,09:25:15,22,77,23,68,22,72,T
2004/01/23,09:30:16,23,75,23,67,22,71,T
2004/01/23,09:35:16,23,72,23,66,22,69,T
2004/01/23,09:40:18,23,71,24,65,22,68,T
2004/01/23,09:45:18,23,71,23,65,22,68,T
2004/01/23,09:50:18,23,70,23,64,22,67,T
2004/01/23,09:55:18,24,67,24,61,23,64,T
2004/01/23,10:00:19,24,63,25,57,24,60,T
2004/01/23,10:05:20,27,56,28,50,27,52,T
2004/01/23,10:10:20,29,50,31,43,30,46,T
2004/01/23,10:15:21,29,49,30,43,28,47,T
2004/01/23,10:20:21,27,54,27,51,25,54,T
2004/01/23,10:25:22,26,56,26,53,25,56,T
2004/01/23,10:30:22,26,56,26,52,24,55,T
2004/01/23,10:35:24,26,55,25,52,24,55,T
2004/01/23,10:40:25,27,52,27,48,26,51,T
2004/01/23,10:45:25,28,49,29,44,27,47,T
2004/01/23,10:50:26,29,46,30,42,28,45,T
2004/01/23,10:55:28,29,46,30,42,28,45,T
2004/01/23,11:00:27,31,42,32,38,30,40,T
2004/01/23,11:05:27,32,39,33,35,30,37,T
2004/01/23,11:10:27,31,39,32,35,30,38,T
2004/01/23,11:15:29,32,37,34,33,31,36,T
2004/01/23,11:20:28,33,35,35,31,32,33,T
2004/01/23,11:25:30,32,36,33,33,31,35,T
2004/01/23,11:30:30,30,41,31,38,29,41,T
2004/01/23,11:35:30,28,45,28,42,26,46,T
2004/01/23,11:40:30,27,47,27,46,26,48,T
2004/01/23,11:45:31,27,47,27,45,26,48,T
2004/01/23,11:50:31,27,47,27,45,26,47,T
2004/01/23,11:55:33,30,41,31,38,29,39,T
2004/01/23,12:00:33,30,40,32,37,30,39,T
2004/01/23,12:05:36,32,38,33,35,31,38,T
2004/01/23,12:10:36,32,38,33,35,31,38,T
2004/01/23,12:15:37,31,40,31,38,29,41,T
2004/01/23,12:20:38,33,37,34,34,32,37,T
2004/01/23,12:25:39,31,40,31,37,29,40,T
2004/01/23,12:30:40,30,42,30,40,28,44,T
2004/01/23,12:35:40,30,42,30,40,29,42,T
2004/01/23,12:40:42,34,36,34,34,32,36,T
2004/01/23,12:45:42,36,33,36,31,33,34,T
2004/01/23,12:50:43,35,32,36,30,33,33,T
2004/01/23,12:55:44,35,32,35,31,32,33,T
2004/01/23,13:00:43,35,32,36,31,33,34,T
2004/01/23,13:05:44,35,31,36,29,32,31,T
2004/01/23,13:10:44,36,29,36,28,33,30,T
2004/01/23,13:15:45,37,28,37,27,34,29,T
2004/01/23,13:20:46,35,29,35,28,32,30,T
2004/01/23,13:25:45,32,33,32,32,30,35,T
2004/01/23,13:30:46,33,33,33,32,30,34,T
2004/01/23,13:35:46,32,34,32,33,29,35,T
2004/01/23,13:40:46,34,31,34,30,32,32,T
2004/01/23,13:45:45,34,31,33,30,31,32,T
2004/01/23,13:50:45,32,34,31,33,29,35,T
